player,archetype,PC1,PC2,archetype_name
Daniel Congré,3,-3.21820669624009,2.484953897967872,Ball-Playing Defender
Ellyes Skhiri,0,-0.597712518460389,5.201423872879448,Central Midfielder
Facundo Píriz,1,-4.029616664101787,-0.8592835690881537,Center Back
Giovanni Sio,6,6.9089679373079,-3.484940593447908,Attacking Midfielder
Isaac Mbenza,6,3.5421498602822887,-3.085470238632897,Attacking Midfielder
Jonathan Ikone,4,-0.43797884493309797,-3.030547411667258,Poacher
Junior Sambia,5,1.742456918028451,0.021658830022490277,Wide Midfielder
Jérôme Roussillon,5,1.3450134298913736,0.4903836384244563,Wide Midfielder
Keagan Dolly,4,-0.0292414592549561,-2.4671079783624457,Poacher
Nicolas Cozza,1,-2.299933308646118,-2.6451917120355826,Center Back
Nordi Mukiele,0,-0.04742043407958286,6.289399113981184,Central Midfielder
Paul Lasne,0,0.9533610831270732,6.391714274280952,Central Midfielder
Pedro Mendes,3,-2.7172215283947887,2.8455545644602998,Ball-Playing Defender
Ruben Aguilar,0,0.3320532529099614,3.7854715255576235,Central Midfielder
Souleymane Camara,4,0.3594437099986511,-4.465157888419384,Poacher
Stéphane Sessègnon,1,-0.8849157612908234,-1.5981868544877227,Center Back
Vitorino Hilton,3,-3.11838600699719,1.850104626176854,Ball-Playing Defender
Abdoulaye Touré,3,-0.7713921863678372,4.415505902634456,Ball-Playing Defender
Adrien Thomasson,5,2.3790943756023415,1.6695281028062807,Wide Midfielder
Andrei Girotto,1,-1.2964382311951945,0.1989385672900143,Center Back
Chidozie Awaziem,1,-2.91519854480862,-0.6517803004396228,Center Back
Diego Carlos,1,-2.611339020499034,0.5978916716307537,Center Back
Emiliano Sala,6,7.7607341801844285,-3.084632975832586,Attacking Midfielder
Jules Iloki,1,-0.7372822121639216,-1.8198245617671065,Center Back
Koffi Djidji,1,-3.349366507677791,0.5256532496865008,Center Back
Leo Dubois,0,3.7257564938822108,5.213903223764259,Central Midfielder
Lucas Lima,0,2.4699087445167223,3.3986073520255826,Central Midfielder
Nicolas Pallois,1,-2.9515434847992714,0.602393121956203,Center Back
Préjuce Nakoulma,4,-0.01878192652446466,-2.5221961660038668,Poacher
Rene Krhin,1,-3.0246495620406857,-0.963012224720379,Center Back
Valentin Rongier,3,-1.3152409679953019,3.48238941588312,Ball-Playing Defender
Yacine Bammou,4,-0.6401221046508849,-3.834950463236879,Poacher
Yassine El Ghanassy,1,-1.5311994744075526,-2.149961683506935,Center Back
Adrien Tameze,3,-3.290158132864744,2.3377210346141717,Ball-Playing Defender
Alassane Pléa,2,9.138162553033867,-0.6115290690497138,Complete Forward
Allan Saint-Maximin,6,5.927824900708808,1.154069435138513,Attacking Midfielder
Arnaud Souquet,3,-1.9829505027260335,4.152389101038176,Ball-Playing Defender
Bassem Srarfi,4,-0.3925429567658566,-2.6095935227764833,Poacher
Christophe Jallet,1,-3.243068473341623,-0.02862906335750325,Center Back
Dante,3,-3.446539135997393,2.9141927129803045,Ball-Playing Defender
Jean Seri,0,2.3486137805085847,4.938259689724428,Central Midfielder
Malang Sarr,1,-3.75729866052489,0.721265762167098,Center Back
Mario Balotelli,2,10.853995632427107,-2.4308265845017996,Complete Forward
Marlon,3,-4.414771692348353,1.515152712370279,Ball-Playing Defender
Maxime Le Marchand,3,-2.851769862796191,3.8635896515531654,Ball-Playing Defender
Nampalys Mendy,1,-4.455564433339087,-0.3018782615956843,Center Back
Patrick Burner,1,-3.2761672563436006,-0.6111631051484485,Center Back
Pierre Lees-Melou,0,4.476067755926046,4.691776268258646,Central Midfielder
Racine Coly,1,-4.16972167921624,-0.8282237754547064,Center Back
Vincent Koziello,1,-4.3622895456320165,-0.004753406847555237,Center Back
Wylan Cyprien,1,-0.9295760749409353,-0.9389468305444563,Center Back
Adrien Rabiot,0,0.2765243795073835,5.490062027882956,Central Midfielder
Christopher Nkunku,4,0.801540795214566,-3.18258688166792,Poacher
Dani Alves,0,2.656757769710497,6.478000395768855,Central Midfielder
Edinson Cavani,2,14.13867013711684,-3.9331464462622376,Complete Forward
Giovani Lo Celso,0,1.3076326702345844,3.5323180135889816,Central Midfielder
Javier Pastore,5,2.804158202027608,0.516263605227566,Wide Midfielder
Julian Draxler,5,2.1782407424022177,2.151765304395123,Wide Midfielder
Kylian Mbappé,2,10.806095771519777,-1.177266139593871,Complete Forward
Layvin Kurzawa,3,-1.2966972410127762,0.6696392856518628,Ball-Playing Defender
Marco Verratti,0,-0.9463093832359599,5.519039910702347,Central Midfielder
Marquinhos,3,-3.5292697814455622,1.130375637349789,Ball-Playing Defender
Neymar,2,19.730838310298232,3.096703379995671,Complete Forward
Presnel Kimpembe,3,-3.006574062160468,3.5424949588652495,Ball-Playing Defender
Thiago Motta,3,-2.74117060855276,1.9596842840728266,Ball-Playing Defender
Thiago Silva,3,-3.0974584267762557,2.5118845899601983,Ball-Playing Defender
Thomas Meunier,5,1.8098225674803279,1.04886898564248,Wide Midfielder
Yuri Berchiche,5,-0.12555290058518007,1.657101487327239,Wide Midfielder
Ángel Di María,2,11.026872085526417,-0.4195991352167022,Complete Forward
Adrien Hunou,4,0.12263020542606208,-2.6436234492530906,Poacher
Benjamin André,0,0.989787014083579,6.073831009938868,Central Midfielder
Benjamin Bourigeaud,2,9.1434700878185,4.482015983645423,Complete Forward
Diafra Sakho,4,-0.2715083193636275,-5.308876979706693,Poacher
Faitout Maouassa,4,-0.8062136132392815,-3.109730955689813,Poacher
Hamari Traoré,3,-1.7147303599506563,4.549112773875186,Ball-Playing Defender
Ismaila Sarr,6,3.1174688419071908,-1.6813085146544475,Attacking Midfielder
James Lea Siliki,5,1.1552541527960003,0.6290848046763213,Wide Midfielder
Joris Gnagnon,3,-2.185119743647908,0.8982321242809206,Ball-Playing Defender
Jérémy Gélin,3,-3.187762748787744,2.37041006296714,Ball-Playing Defender
Mehdi Zeffane,1,-2.5020434224598143,-1.6948098922101362,Center Back
Mexer,1,-4.475547404830493,-1.0696908890019154,Center Back
Morgan Amalfitano,1,-3.0186325732626456,-2.602047041398411,Center Back
Ndombe Mubele,4,2.228605836037459,-4.096952135612095,Poacher
Ramy Bensebaini,3,-1.5055605315987899,2.138911549374028,Ball-Playing Defender
Romain Danzé,1,-3.92242789204783,-2.2523474875939873,Center Back
Sanjin Prcić,3,-2.314275182793954,1.4646530484883846,Ball-Playing Defender
Wahbi Khazri,6,5.801083558407941,-0.9366514554656497,Attacking Midfielder
Assane Dioussé,1,-2.773485313712541,0.25776072630449015,Center Back
Bryan Dabo,5,-0.7834305876856786,-0.6761338688656654,Wide Midfielder
Gabriel Silva,3,-1.3371109158186838,1.5847036251062359,Ball-Playing Defender
Habib Maïga,1,-2.921076157738771,-1.604994952219366,Center Back
Hernani,4,-0.16722563823995482,-3.252862164982983,Poacher
Jonathan Bamba,2,8.888050968297906,2.004326351983199,Complete Forward
Kévin Monnet-Paquet,5,0.48826984091141284,-0.7908888891241738,Wide Midfielder
Kévin Théophile-Catherine,3,-4.117942396367252,1.1930130437613846,Ball-Playing Defender
Lois Diony,4,-1.6889320337700657,-5.128888162700906,Poacher
Loïc Perrin,3,-3.323969620008835,1.7270095797484295,Ball-Playing Defender
Léo Lacroix,1,-4.328775632153042,-1.7069554953447283,Center Back
Mathieu Debuchy,5,0.0720113625917129,-1.2605294522615416,Wide Midfielder
Neven Subotić,1,-2.451326627178326,-0.8978089411066701,Center Back
Ole Selnæs,3,-2.134852928151656,3.016959308388197,Ball-Playing Defender
Paul-Georges Ntep,4,-1.4844971354593333,-3.7808238128837095,Poacher
Robert Berić,4,2.889684432619606,-5.262657452111522,Poacher
Romain Hamouma,6,4.0910935210970125,-1.309668908485237,Attacking Midfielder
Ronaël Pierre-Gabriel,1,-3.4683552089721785,-0.8141213651093956,Center Back
Rémy Cabella,2,7.723935904966804,3.729804689576227,Complete Forward
Saidy Janko,1,-2.5797396371965,-0.2038903238823078,Center Back
Vincent Pajot,1,-1.2958887684976297,-1.2545487265446635,Center Back
Yann M'Vila,3,-3.817731612082484,1.6475647497806816,Ball-Playing Defender
Anthony Gonçalves,5,-0.3051896240082145,0.7342396722254657,Wide Midfielder
Bakary Koné,1,-3.8446169758794246,-0.003135633021912679,Center Back
Benjamin Corgnet,4,-0.16413002242095928,-2.2870265448770972,Poacher
Dimitri Foulquier,1,-2.6713456353919023,-0.7261448088913012,Center Back
Dimitri Liénard,0,5.121701339444358,4.996029417611936,Central Midfielder
Ernest Seka,3,-2.000473103353996,2.355080407131848,Ball-Playing Defender
Idriss Saadi,4,0.5163441248378868,-5.865674561128979,Poacher
Ihsan Sacko,1,-2.518000475722101,-3.6681576860280605,Center Back
Jean-Eudes Aholou,3,-1.1155008980822534,3.7402523542208033,Ball-Playing Defender
Jonas Martin,0,1.110639363773607,4.041102855543588,Central Midfielder
Jérémy Blayac,4,1.7022185974804913,-5.4111018281269585,Poacher
Jérémy Grimm,1,-2.764395251523368,-1.7153093526859502,Center Back
Kader Mangane,1,-2.6158920673159236,-0.984622356058889,Center Back
Kenny Lala,0,1.2942660325291064,4.515891183457557,Central Midfielder
Martin Terrier,5,2.4047664669648614,-1.6679001993469205,Wide Midfielder
Nuno da Costa,4,1.5768619533843016,-2.498390131654227,Poacher
Pablo Martinez,3,-3.1610365703140526,0.9275979924235541,Ball-Playing Defender
Stéphane Bahoken,4,2.3582933200332015,-3.246574496039991,Poacher
Yoann Salmier,1,-4.262261817565931,-0.8060560969373227,Center Back
Alexis Blin,3,-1.758610030771189,0.8935536184331917,Ball-Playing Defender
Andy Delort,6,5.988642192553179,-2.477716785738048,Attacking Midfielder
Christopher Jullien,3,-2.165666620189769,1.0204354110861358,Ball-Playing Defender
Corentin Jean,4,0.6525820585555409,-1.9172324694301517,Poacher
François Moubandje,1,-2.8881108563258153,-0.08900185929103202,Center Back
Giannelli Imbula,3,-0.38491435780011996,2.7000133049968382,Ball-Playing Defender
Ibrahim Sangaré,3,-0.991639216950357,1.4972739126088344,Ball-Playing Defender
Issa Diop,3,-2.415258297934102,2.5806102105756388,Ball-Playing Defender
Issiaga Sylla,5,-0.7391301085674216,0.8015093071032193,Wide Midfielder
Jimmy Durmaz,4,2.096364514572831,-2.022411379179337,Poacher
Kelvin Amian,3,-1.8889850966154054,2.0679469607511805,Ball-Playing Defender
Max Gradel,6,8.304746511427194,0.22500424003601718,Attacking Midfielder
Ola Toivonen,4,-1.685073320681361,-3.421601041350474,Poacher
Somália,5,-0.7571507864170786,0.7811103692353841,Wide Midfielder
Yannick Cahuzac,1,-3.4893572788632654,0.03156682765746065,Center Back
Yaya Sanogo,4,3.0732509218769297,-5.311673143701015,Poacher
Adama Niane,6,4.307636393414815,-4.042324470463477,Attacking Midfielder
Alois Confais,1,-3.840011133737519,-2.7298892175600784,Center Back
Benjamin Nivet,5,-0.38692919507731205,-0.6784256325008577,Wide Midfielder
Bryan Pelé,4,0.5440209550216318,-1.918798547207135,Poacher
Charles Traore,3,-1.1801777527278634,3.438290055900754,Ball-Playing Defender
Christophe Hérelle,3,-3.478321266334038,2.4062960233612523,Ball-Playing Defender
François Bellugou,3,-4.120714880746753,1.0142871166714267,Ball-Playing Defender
Jimmy Giraudon,1,-3.933680074232821,0.3955730569286272,Center Back
Jérémy Cordoval,1,-3.6040035825113224,-1.904636728840078,Center Back
Karim Azamoum,3,-1.1428337055511424,0.871327471033532,Ball-Playing Defender
Mathieu Deplagne,3,-2.3260494812962396,2.8265563669152125,Ball-Playing Defender
Oswaldo Vizcarrondo,1,-4.2586452675070605,-0.5968258432456418,Center Back
Rémi Walter,1,-3.4391699867290533,-1.4439055984014506,Center Back
Samuel Grandsir,0,3.9501646085164235,2.1381132904130067,Central Midfielder
Saîf-Eddine Khaoui,6,3.3894771622538364,-1.555518144167364,Attacking Midfielder
Stéphane Darbion,5,0.6870376761045509,-0.6524918858242699,Wide Midfielder
Suk Hyun-jun,4,2.2904555322980746,-5.860379754831052,Poacher
Tristan Dingomé,1,-2.938830315227508,-0.2680905770968877,Center Back
Alexis Blin,3,-3.1007505355634892,1.7922705316588237,Ball-Playing Defender
Bakaye Dibassy,3,-2.5521970144908552,1.562946463059652,Ball-Playing Defender
Cheick Timite,4,-0.4769744509101853,-2.441230293715008,Poacher
Eddy Gnahoré,5,-0.027679372776800666,1.573865912177079,Wide Midfielder
Emil Krafth,3,-0.6979606569033521,1.1693941992752581,Ball-Playing Defender
Erik Pieters,1,-1.8184305340316336,-1.0014194326799097,Center Back
Ganso,1,-2.87949077892511,-1.197352977161442,Center Back
Jordan Lefort,1,-3.14004549519573,-0.31155527584933945,Center Back
Juan Ferney Otero,5,1.6171094509417576,-0.6186480414101224,Wide Midfielder
Khaled Adénon,3,-4.32464816110408,1.194679952038951,Ball-Playing Defender
Mathieu Bodmer,1,-1.7658622264991697,-2.8903333947956105,Center Back
Moussa Konaté,4,3.4367426597224644,-3.7520801821541454,Poacher
Oualid El Hajjam,1,-3.9584650546931326,-2.8529504179663383,Center Back
Prince-Désir Gouano,1,-3.3665388836204135,0.2800376325469539,Center Back
Saman Ghoddos,5,2.692532585410863,-1.7657882174226847,Wide Midfielder
Serhou Guirassy,4,1.0636053318604384,-4.459465489030776,Poacher
Stiven Mendoza,5,0.6790552585808458,-0.2460214733608957,Wide Midfielder
Thomas Monconduit,3,-1.576577955100047,4.038377927051859,Ball-Playing Defender
Abdoulaye Bamba,3,-1.4755458197578606,2.020948447286067,Ball-Playing Defender
Angelo Fulgini,5,1.631803960154941,-0.05994535226435303,Wide Midfielder
Baptiste Santamaria,3,-2.411903623319224,4.182778713899426,Ball-Playing Defender
Cheikh N'Doye,5,-0.2717510463163545,-1.2772509692456058,Wide Midfielder
Flavien Tait,2,9.560640551305239,4.739255918333015,Complete Forward
Ismaël Traoré,1,-2.415451977156801,0.22282769951927678,Center Back
Jeff Reine-Adélaïde,0,2.5401523530511487,2.497408151596486,Central Midfielder
Mateo Pavlović,1,-2.609722666425408,-0.5331161176815068,Center Back
Pierrick Capelle,5,0.20670689454620136,1.2542723046660191,Wide Midfielder
Romain Thomas,1,-2.7942576759792415,0.6676670419845038,Center Back
Stéphane Bahoken,6,5.099382829048956,-3.4167890093267324,Attacking Midfielder
Thomas Mangani,5,0.22765628777348082,0.6404051026263223,Wide Midfielder
Vincent Manceau,3,-1.953518855105906,4.048475552602933,Ball-Playing Defender
Vincent Pajot,1,-3.54831495807761,-1.4510769968179913,Center Back
Andreas Cornelius,4,0.7129063749785792,-4.807277193659364,Poacher
Aurélien Tchouaméni,1,-3.8937625862937506,-1.4657905860732787,Center Back
François Kamano,6,6.119146291192047,0.11993565393458881,Attacking Midfielder
Jaroslav Plašil,1,-2.934006494677331,0.49190672417033965,Center Back
Jimmy Briand,6,3.1944312285114633,-2.185356723813434,Attacking Midfielder
Jules Koundé,3,-3.00623635215822,3.197636572215345,Ball-Playing Defender
Lukas Lerager,1,-2.7714122620849087,0.20395351133812945,Center Back
Maxime Poundjé,3,-1.1594950823979975,2.559367688503523,Ball-Playing Defender
Nicolas de Préville,5,2.4223166315932554,-1.3772547670111634,Wide Midfielder
Otávio,3,-2.931566600978208,5.363836846772183,Ball-Playing Defender
Pablo,1,-3.579121398578916,0.10950388492116349,Center Back
Samuel Kalu,6,3.530643956514492,-1.8870477283173392,Attacking Midfielder
Sergi Palencia,3,-1.7393207171336924,2.22230124240557,Ball-Playing Defender
Toma Bašić,1,-1.4098063039586988,-1.172600108482232,Center Back
Vukašin Jovanović,1,-3.790456825300917,0.8264438245270891,Center Back
Yann Karamoh,4,1.8193164407068259,-2.550242094632477,Poacher
Younousse Sankharé,1,-0.9731185906219553,-0.6331825018882369,Center Back
Youssouf Sabaly,3,-1.3997909568851667,1.7861102889657667,Ball-Playing Defender
Adama Mbengue,1,-3.108178467737969,-2.3398403775462024,Center Back
Alexander Djiku,3,-3.6619824662166613,3.171231225419895,Ball-Playing Defender
Baissama Sankoh,1,-3.8923616432316335,-2.539592873429878,Center Back
Casimir Ninga,5,3.094494349682975,0.059003022168940135,Wide Midfielder
Claudio Beauvue,4,0.9053768522718956,-4.281805623379081,Poacher
Emmanuel Imorou,1,-3.3416616842641003,-1.959840129711234,Center Back
Enzo Crivelli,4,0.9501623198202395,-3.5351695350008603,Poacher
Fayçal Fajr,0,3.588195799042999,5.331336096690544,Central Midfielder
Frederic Guilbert,3,-1.3065304836960636,4.572981773087561,Ball-Playing Defender
Ismaël Diomandé,1,-3.9634421329969363,-0.28305478523946476,Center Back
Jessy Deminguet,1,-3.796870389483361,-0.25805825934000376,Center Back
Jonathan Gradit,3,-3.717945174556537,1.279375197566566,Ball-Playing Defender
Malik Tchokounté,4,-1.1565106285766356,-2.6021628179670815,Poacher
Paul Baysse,1,-3.7986606174311235,-0.8566575055025638,Center Back
Prince Oniangué,3,-2.2946865497713604,0.7435160873416233,Ball-Playing Defender
Saîf-Eddine Khaoui,4,-0.6564183232455316,-2.7505888033386205,Poacher
Yacine Bammou,4,-1.517041290448318,-3.669357770999232,Poacher
Yoël Armougom,1,-2.1438962177652483,0.048272302245920176,Center Back
Benjamin Jeannot,4,-0.4937312132004233,-2.800671440559534,Poacher
Cédric Yamberé,3,-3.588260746303255,1.5651650429157558,Ball-Playing Defender
Enzo Loiodice,1,-3.5024579172016717,-0.9346693737217252,Center Back
Florent Balmont,1,-3.225641536901796,0.0648294825713804,Center Back
Fouad Chafik,3,-1.8424999964432296,0.4519527233056986,Ball-Playing Defender
Frédéric Sammaritano,1,-2.1465644977534373,-2.336162371505438,Center Back
Jordan Marié,3,-2.2128906804739548,0.6812651222619129,Ball-Playing Defender
Júlio Tavares,6,3.568933177269417,-3.602759513517753,Attacking Midfielder
Kwon Chang-hoon,4,-0.9493973667559188,-3.880931071873048,Poacher
Laurent Ciman,1,-4.317697639518891,-1.5723991287143915,Center Back
Mehdi Abeid,3,-0.5938361943146667,1.917181204775753,Ball-Playing Defender
Mickaël Alphonse,4,-2.157042658884177,-4.372659618787104,Poacher
Nayef Aguerd,1,-2.2536658214991965,-1.9874502970552383,Center Back
Naïm Sliti,6,5.842312737097751,2.2764354806923586,Attacking Midfielder
Oussama Haddadi,3,0.009830661345425535,2.616982103795767,Ball-Playing Defender
Romain Amalfitano,3,-2.411523248766644,2.754171313062018,Ball-Playing Defender
Valentin Rosier,3,-1.9857579361218787,1.0173623379235084,Ball-Playing Defender
Wesley Lautoa,3,-3.6926583085152243,5.577510868755307,Ball-Playing Defender
Wesley Saïd,5,2.635127552686327,-1.333311140314191,Wide Midfielder
Alexandre Mendy,4,-0.45097989666051624,-5.157434884061038,Poacher
Cheick Traoré,1,-1.7893766316175732,-1.5899628892606186,Center Back
Christophe Kerbrat,1,-4.397568238797142,0.4584467084670856,Center Back
Didier Ibrahim Ndong,1,-4.025643126786433,-1.3362617945881503,Center Back
Félix Eboa Eboa,1,-2.326032234727373,-0.23368062814936524,Center Back
Jordan Ikoko,1,-2.8225835569467317,-0.5187863691555186,Center Back
Jérémy Sorbon,1,-3.7471654954497233,0.35318017578732497,Center Back
Lebogang Phiri,3,-3.6295638328906117,2.241523248442917,Ball-Playing Defender
Lucas Deaux,4,-0.2213511503212176,-1.9678712929906133,Poacher
Ludovic Blas,5,1.1184479857531087,2.58416577843868,Wide Midfielder
Marcus Coco,5,0.2433137545203302,-1.3242427232181464,Wide Midfielder
Marcus Thuram,6,5.995262261155543,-0.6316003137476727,Attacking Midfielder
Mehdi Merghem,1,-1.7383542487189507,-2.85626264985237,Center Back
Nicolas Benezet,5,2.0197533056700365,-0.24069212929152634,Wide Midfielder
Nolan Roux,4,-0.18727450532388662,-3.8392646701099578,Poacher
Pedro Rebocho,0,2.3308402140983766,5.092310369982803,Central Midfielder
Ronny Rodelin,4,-1.6762778044114774,-3.8749800013403193,Poacher
Yeni Ngbakoto,4,-0.16571308297862383,-6.3587319933506565,Poacher
Étienne Didot,3,-1.9038692307500968,2.0698117032001213,Ball-Playing Defender
Adama Soumaoro,1,-4.249731258405608,0.9847966917648617,Center Back
Boubakary Soumaré,1,-2.30003785873347,-0.8427336059825355,Center Back
Fodé Ballo-Touré,1,-2.2416946829985616,0.2229561983556844,Center Back
Gabriel Magalhães,1,-3.175887581878541,-0.9579699820995174,Center Back
Jonathan Bamba,6,6.934696796791174,2.3090063981983637,Attacking Midfielder
Jonathan Ikone,6,5.098248674378727,1.315279024001126,Attacking Midfielder
José Fonte,3,-1.030834405566743,2.5151854195423766,Ball-Playing Defender
Kouadio-Yves Dabila,1,-4.611810174402848,-1.5572911754609888,Center Back
Loïc Rémy,4,2.5105822024673365,-3.8865507293782224,Poacher
Luiz Araújo,4,0.6096153891472413,-2.5400158181690613,Poacher
Nicolas Pépé,2,18.20515130231319,1.1553975916365198,Complete Forward
Rafael Leão,4,3.3587122331274486,-4.327449099213973,Poacher
Rui Fonte,1,-2.185031800509917,-3.084786704456144,Center Back
Thiago Maia,1,-3.4220325563930163,0.17841822067249868,Center Back
Thiago Mendes,0,1.159852280505409,8.546776059466444,Central Midfielder
Xeka,3,-1.0540289622881025,2.0336995531305484,Ball-Playing Defender
Youssouf Koné,3,-2.388711554153064,2.565220748341461,Ball-Playing Defender
Zeki Çelik,0,0.42707536643257493,4.297402847951791,Central Midfielder
Bertrand Traoré,6,4.621141284651151,0.62563685967625,Attacking Midfielder
Ferland Mendy,0,0.6687999811551903,4.276441140654286,Central Midfielder
Fernando Marçal,1,-3.7780828915211617,0.8477347894612158,Center Back
Houssem Aouar,0,5.213819823185835,5.842871232043915,Central Midfielder
Jason Denayer,3,-2.7961844833353493,1.9614098598247371,Ball-Playing Defender
Jérémy Morel,1,-4.387670161308463,0.19384487481622698,Center Back
Kenny Tete,3,-1.4579046104992683,0.4816985943110331,Ball-Playing Defender
Leo Dubois,0,1.0740915017020463,2.928891146748412,Central Midfielder
Lucas Tousart,3,-3.086956971887505,1.9608493498796074,Ball-Playing Defender
Marcelo,3,-2.5451855923098736,4.613114776295577,Ball-Playing Defender
Martin Terrier,4,2.3743636341230476,-2.0330359746681617,Poacher
Maxwel Cornet,6,6.0098037703770375,-3.967603512864576,Attacking Midfielder
Memphis,2,13.713803900368255,3.4227341129556113,Complete Forward
Moussa Dembélé,6,8.81456358303845,-4.71135047412417,Attacking Midfielder
Nabil Fekir,2,9.643554186145664,1.0942729985085684,Complete Forward
Rafael,1,-2.33055437083304,0.13379716338005676,Center Back
Tanguy Ndombele,0,1.6111146613856555,7.062081656964146,Central Midfielder
Adil Rami,1,-2.6334377461540646,-0.7020876246558263,Center Back
Boubacar Kamara,3,-3.1215283403874206,2.343263472531364,Ball-Playing Defender
Bouna Sarr,3,-0.8015584665743243,3.706645962163198,Ball-Playing Defender
Dimitri Payet,6,6.136441606313981,0.9072548780733067,Attacking Midfielder
Duje Ćaleta-Car,1,-3.7863526235329976,-0.5696730883060077,Center Back
Florian Thauvin,2,11.44808722706909,0.9364821618025029,Complete Forward
Hiroki Sakai,3,-0.7792230352975907,2.4438709507767147,Ball-Playing Defender
Jordan Amavi,3,-1.0663457414300732,3.2135096381840182,Ball-Playing Defender
Kevin Strootman,3,-0.7445799000684578,2.149381982128318,Ball-Playing Defender
Kostas Mitroglou,4,0.5753482418248831,-6.1560168234711865,Poacher
Lucas Ocampos,0,4.541277379809032,2.660417660264513,Central Midfielder
Luiz Gustavo,3,-2.0860783752581122,2.9120189468076263,Ball-Playing Defender
Mario Balotelli,4,3.0981485146167858,-5.5877688268168795,Poacher
Maxime Lopez,0,0.06470262083052308,5.136328440481582,Central Midfielder
Morgan Sanson,0,1.4092609629463795,4.515665784245929,Central Midfielder
Nemanja Radonjić,1,-2.3036408172985268,-3.8526918930168814,Center Back
Rolando,1,-4.264322663235436,-1.8005183791818138,Center Back
Valère Germain,4,2.194475265654638,-2.5226309688448776,Poacher
Adrien Silva,3,-3.2446187322726927,1.0411428805614875,Ball-Playing Defender
Aleksandr Golovin,5,2.094908931307707,1.784907197153633,Wide Midfielder
Antonio Barreca,1,-3.033448155106367,-2.5400067321949913,Center Back
Benjamin Henrichs,3,-0.9603301486304614,1.3481968433807836,Ball-Playing Defender
Benoît Badiashile,1,-3.8140542285457957,0.378994333373478,Center Back
Carlos Vinícius,4,1.443979254108276,-6.642486726445238,Poacher
Cesc Fàbregas,1,-1.827001839678473,-0.755119430245248,Center Back
Djibril Sidibé,3,-0.34832204027493485,2.332653390015296,Ball-Playing Defender
Fodé Ballo-Touré,3,-1.4058944223501955,1.1803810148776794,Ball-Playing Defender
Gelson Martins,4,2.254784048877592,-2.373427384050876,Poacher
Jean-Eudes Aholou,1,-2.7299093865026434,-0.24143690123189698,Center Back
Jemerson,3,-4.125882887266388,1.8714317554130844,Ball-Playing Defender
Kamil Glik,3,-3.2680989252084998,2.521532275455304,Ball-Playing Defender
Moussa Sylla,4,-1.673021864195647,-5.185065175860441,Poacher
Nacer Chadli,1,-3.181305734026136,-2.625284609606168,Center Back
Radamel Falcao,6,6.988698834060626,-2.5815407192133155,Attacking Midfielder
Rony Lopes,6,3.6692398445857077,-1.205543317450798,Attacking Midfielder
Sofiane Diop,1,-2.4875192657742335,-3.2182311405703627,Center Back
Youri Tielemans,5,0.6332439658566057,0.4956095431180145,Wide Midfielder
Youssef Aït Bennasser,1,-3.138375844393521,0.5369366407996133,Center Back
Ambroise Oyongo,5,-0.9493499262621584,0.6537748301829873,Wide Midfielder
Andy Delort,2,12.174214732487428,-0.08727154696247083,Complete Forward
Damien Le Tallec,3,-0.8617137188643235,3.1152139912046475,Ball-Playing Defender
Daniel Congré,3,-1.9912174724302847,4.110979947863683,Ball-Playing Defender
Ellyes Skhiri,3,-1.1889794115660905,5.390461717627843,Ball-Playing Defender
Florent Mollet,0,6.208755929889085,3.698155165614985,Central Midfielder
Gaëtan Laborde,6,7.13133221294774,-1.0012426480291827,Attacking Midfielder
Junior Sambia,4,-0.41607194219788984,-1.8719154598384062,Poacher
Paul Lasne,3,-0.9777734958048386,1.0959339616117303,Ball-Playing Defender
Pedro Mendes,3,-2.7503332187319436,3.2009815987395127,Ball-Playing Defender
Petar Škuletić,4,1.6419033016196964,-5.786528928875816,Poacher
Ruben Aguilar,0,0.45418735887919975,4.979045855360995,Central Midfielder
Vitorino Hilton,3,-2.80816893536937,3.1049678355383437,Ball-Playing Defender
Abdoulaye Touré,3,0.11940058018750806,2.905459320458023,Ball-Playing Defender
Abdul Majeed Waris,6,3.158762891542309,-1.2969422756148912,Attacking Midfielder
Andrei Girotto,3,-2.170255467057162,1.0889279879573406,Ball-Playing Defender
Anthony Limbombe,4,1.621230601034203,-2.584157954100317,Poacher
Charles Traore,1,-2.413133300387803,-0.9694493834382881,Center Back
Diego Carlos,3,-2.5333274855737167,3.322054914980766,Ball-Playing Defender
Edgar Ié,1,-3.9937467405885894,-1.77838418493961,Center Back
Emiliano Sala,6,5.152494627996607,-6.0131490655593005,Attacking Midfielder
Enock Kwateng,3,-2.295715404994135,2.985754881790194,Ball-Playing Defender
Fábio,1,-2.4780885047202905,0.4099683500283834,Center Back
Gabriel Boschilia,4,2.351138288274629,-2.0529711085907043,Poacher
Kalifa Coulibaly,6,4.8041803366164695,-5.496207575636581,Attacking Midfielder
Kara Mbodji,1,-3.609499764583551,-2.6414079330552265,Center Back
Lucas Evangelista,1,-2.1051552929725177,-2.742542380239345,Center Back
Lucas Lima,0,1.5570080462386298,3.941907975049048,Central Midfielder
Matt Miazga,1,-4.373461863923351,-1.7699530031261252,Center Back
Nicolas Pallois,3,-2.4286121210754623,1.6746209766333453,Ball-Playing Defender
Rene Krhin,1,-4.174822614102525,-1.2241288727985356,Center Back
Samuel Moutoussamy,5,-0.19552608903124546,-1.0413382227441768,Wide Midfielder
Valentin Rongier,0,4.854854874189985,6.560079232753171,Central Midfielder
